region,animal,prod_system,number
1511,kalkoner,organic,0.0
1511,hästar,organic,
1512,kor för mjölkproduktion,organic,773.8335251961194
1512,kor för uppfödning av kalvar,organic,367.3004385605697
1512,"kvigor, tjurar och stutar",organic,1061.7842369461357
1512,"kalvar, under 1 år",organic,1154.5771415243798
1512,baggar och tackor,organic,264.4874881791815
1512,lamm,organic,259.17548019036695
1512,galtar för avel,organic,2.2959127564402704
1512,suggor för avel,organic,253.98307276294642
1512,"slaktgrisar, 20 kg och däröver",organic,993.3691028466378
1512,"smågrisar, under 20 kg",organic,303.6466407277348
1512,höns,organic,24764.856922128027
1512,värpkycklingar,organic,0.0
1512,slaktkycklingar,organic,0.0
1512,kalkoner,organic,0.0
1512,hästar,organic,
1521,kor för mjölkproduktion,organic,421.08165900797496
1521,kor för uppfödning av kalvar,organic,985.1237080838789
1521,"kvigor, tjurar och stutar",organic,1039.6229935224871
1521,"kalvar, under 1 år",organic,955.7187467310033
1521,baggar och tackor,organic,1141.3209689388354
1521,lamm,organic,1323.1033099637807
1521,galtar för avel,organic,0.5335577399952973
1521,suggor för avel,organic,18.133268260935242
1521,"slaktgrisar, 20 kg och däröver",organic,145.44796939684974
1521,"smågrisar, under 20 kg",organic,19.231078544800248
1521,höns,organic,2880.5600905803885
1521,värpkycklingar,organic,434.3753901719635
1521,slaktkycklingar,organic,48.63928848913567
1521,kalkoner,organic,0.0
1521,hästar,organic,
1522,kor för mjölkproduktion,organic,373.8517753919879
1522,kor för uppfödning av kalvar,organic,889.5136020302821
1522,"kvigor, tjurar och stutar",organic,802.9877909629956
1522,"kalvar, under 1 år",organic,787.7048996366865
1522,baggar och tackor,organic,585.3940701029007
1522,lamm,organic,544.956575266394
1522,galtar för avel,organic,0.8286091586503724
1522,suggor för avel,organic,31.19812873360661
1522,"slaktgrisar, 20 kg och däröver",organic,105.01090525371207
1522,"smågrisar, under 20 kg",organic,76.57205815487997
1522,höns,organic,6724.714843127294
1522,värpkycklingar,organic,2840.212542870695
1522,slaktkycklingar,organic,0.0
1522,kalkoner,organic,0.0
1522,hästar,organic,
1611,kor för mjölkproduktion,organic,412.3074825519735
1611,kor för uppfödning av kalvar,organic,457.93458794385583
1611,"kvigor, tjurar och stutar",organic,688.9432701099903
1611,"kalvar, under 1 år",organic,729.5304394792662
1611,baggar och tackor,organic,290.77333759571565
1611,lamm,organic,306.1363191218255
1611,galtar för avel,organic,1.1429296879859558
1611,suggor för avel,organic,43.0110269469887
1611,"slaktgrisar, 20 kg och däröver",organic,239.98484789882494
1611,"smågrisar, under 20 kg",organic,90.07169184761436
1611,höns,organic,1507.9281564647515
1611,värpkycklingar,organic,0.0
1611,slaktkycklingar,organic,535.6331000842123
1611,kalkoner,organic,0.0
1611,hästar,organic,
1612,kor för mjölkproduktion,organic,1232.4677161857232
1612,kor för uppfödning av kalvar,organic,1456.8250079560833
1612,"kvigor, tjurar och stutar",organic,2464.752085721916
1612,"kalvar, under 1 år",organic,2353.2444480655513
1612,baggar och tackor,organic,765.2281764416132
1612,lamm,organic,887.6879422087305
1612,galtar för avel,organic,0.5022631475398085
1612,suggor för avel,organic,38.19748354011795
1612,"slaktgrisar, 20 kg och däröver",organic,425.0844546251397
1612,"smågrisar, under 20 kg",organic,94.974239466833
1612,höns,organic,529.3047111461049
1612,värpkycklingar,organic,0.0
1612,slaktkycklingar,organic,1975.6808778125587
1612,kalkoner,organic,0.0
1612,hästar,organic,
1613,kor för mjölkproduktion,organic,1237.1643662191839
1613,kor för uppfödning av kalvar,organic,1526.4720514295516
1613,"kvigor, tjurar och stutar",organic,2574.378780649546
1613,"kalvar, under 1 år",organic,2483.8652107719563
1613,baggar och tackor,organic,716.811270785956
1613,lamm,organic,907.4422589733532
1613,galtar för avel,organic,0.33765455158414615
1613,suggor för avel,organic,31.808862440307696
1613,"slaktgrisar, 20 kg och däröver",organic,407.1320601885082
1613,"smågrisar, under 20 kg",organic,115.45874464489903
1613,höns,organic,1256.2936050969397
1613,värpkycklingar,organic,535.7214206341453
1613,slaktkycklingar,organic,1011.4869171664106
1613,kalkoner,organic,0.0
1613,hästar,organic,
1614,kor för mjölkproduktion,organic,1330.1174819853734
1614,kor för uppfödning av kalvar,organic,933.4608608645856
1614,"kvigor, tjurar och stutar",organic,1830.0015757019737
1614,"kalvar, under 1 år",organic,1884.6762338181356
1614,baggar och tackor,organic,512.4013442798406
1614,lamm,organic,564.5375377809812
1614,galtar för avel,organic,0.9789487708291884
1614,suggor för avel,organic,66.46343904179486
1614,"slaktgrisar, 20 kg och däröver",organic,591.8318441837655
1614,"smågrisar, under 20 kg",organic,191.43838860821876
1614,höns,organic,2043.412605955668
1614,värpkycklingar,organic,0.0
1614,slaktkycklingar,organic,18899.799821802615
1614,kalkoner,organic,0.0
1614,hästar,organic,
1615,kor för mjölkproduktion,organic,706.4138478852452
1615,kor för uppfödning av kalvar,organic,754.8127613159425
1615,"kvigor, tjurar och stutar",organic,1003.5782590939621
1615,"kalvar, under 1 år",organic,1228.5484414265188
1615,baggar och tackor,organic,535.436556183803
1615,lamm,organic,536.066752794584
1615,galtar för avel,organic,0.5253263962509667
1615,suggor för avel,organic,56.078354756537344
1615,"slaktgrisar, 20 kg och däröver",organic,640.6209530755357
1615,"smågrisar, under 20 kg",organic,263.8121639435244
1615,höns,organic,504.30344620172747
1615,värpkycklingar,organic,0.0
1615,slaktkycklingar,organic,15205.569767848954
1615,kalkoner,organic,0.0
1615,hästar,organic,
1616,kor för mjölkproduktion,organic,1373.0516183422014
1616,kor för uppfödning av kalvar,organic,696.4267039963225
1616,"kvigor, tjurar och stutar",organic,1536.126119591667
1616,"kalvar, under 1 år",organic,1565.7213786363207
1616,baggar och tackor,organic,511.3155777969182
1616,lamm,organic,539.0559427033886
1616,galtar för avel,organic,2.055992457796958
1616,suggor för avel,organic,154.1026014341657
1616,"slaktgrisar, 20 kg och däröver",organic,370.0245733887892
1616,"smågrisar, under 20 kg",organic,181.2616564246615
1616,höns,organic,14041.731834467055
1616,värpkycklingar,organic,0.0
1616,slaktkycklingar,organic,12416.144106465434
1616,kalkoner,organic,0.0
1616,hästar,organic,
1617,kor för mjölkproduktion,organic,629.2369247840468
1617,kor för uppfödning av kalvar,organic,366.47378666279116
1617,"kvigor, tjurar och stutar",organic,855.0510956966767
1617,"kalvar, under 1 år",organic,704.9656481061631
1617,baggar och tackor,organic,368.1337057578395
1617,lamm,organic,374.90275866920905
1617,galtar för avel,organic,0.7978785251238154
1617,suggor för avel,organic,59.53507964719882
1617,"slaktgrisar, 20 kg och däröver",organic,176.9342333868686
1617,"smågrisar, under 20 kg",organic,131.4124558068189
1617,höns,organic,2396.2747163434065
1617,värpkycklingar,organic,0.0
1617,slaktkycklingar,organic,7261.933468671335
1617,kalkoner,organic,0.0
1617,hästar,organic,
1621,kor för mjölkproduktion,organic,841.4949183670917
1621,kor för uppfödning av kalvar,organic,1079.1910548053168
1621,"kvigor, tjurar och stutar",organic,1531.4717909907827
1621,"kalvar, under 1 år",organic,1508.8283011991657
1621,baggar och tackor,organic,876.59185231408
1621,lamm,organic,955.4902481167089
1621,galtar för avel,organic,1.8051079357692126
1621,suggor för avel,organic,102.3156345437901
1621,"slaktgrisar, 20 kg och däröver",organic,589.3592798140367
1621,"smågrisar, under 20 kg",organic,312.14487172126815
1621,höns,organic,18985.427423442816
1621,värpkycklingar,organic,15834.816926747737
1621,slaktkycklingar,organic,1102.4943084262602
1621,kalkoner,organic,0.0
1621,hästar,organic,
1622,kor för mjölkproduktion,organic,437.31404195292083
1622,kor för uppfödning av kalvar,organic,605.2208236663901
1622,"kvigor, tjurar och stutar",organic,889.5735457398732
1622,"kalvar, under 1 år",organic,929.275492957003
1622,baggar och tackor,organic,443.8779293438571
1622,lamm,organic,506.85101013284054
1622,galtar för avel,organic,1.7955128767083495
1622,suggor för avel,organic,122.50249170888945
1622,"slaktgrisar, 20 kg och däröver",organic,1178.572026473644
1622,"smågrisar, under 20 kg",organic,331.99915258936494
1622,höns,organic,34211.470679701015
1622,värpkycklingar,organic,14638.85449219262
1622,slaktkycklingar,organic,2369.5704769194895
1622,kalkoner,organic,0.0
1622,hästar,organic,
1623,kor för mjölkproduktion,organic,321.6760943645125
1623,kor för uppfödning av kalvar,organic,504.6047304678074
1623,"kvigor, tjurar och stutar",organic,669.4844180929938
1623,"kalvar, under 1 år",organic,714.855334863737
1623,baggar och tackor,organic,417.39867741390725
1623,lamm,organic,437.2435004720698
1623,galtar för avel,organic,1.2359748222592877
1623,suggor för avel,organic,94.67146938907418
1623,"slaktgrisar, 20 kg och däröver",organic,967.8464316797699
1623,"smågrisar, under 20 kg",organic,262.3833730637081
1623,höns,organic,17548.3733034189
1623,värpkycklingar,organic,73.17543445032184
1623,slaktkycklingar,organic,15.123423772724694
1623,kalkoner,organic,0.0
1623,hästar,organic,
1711,kor för mjölkproduktion,organic,467.402215737178
1711,kor för uppfödning av kalvar,organic,993.6590505791862
1711,"kvigor, tjurar och stutar",organic,1315.0075396791797
1711,"kalvar, under 1 år",organic,1107.0956260754538
1711,baggar och tackor,organic,541.5438025577805
1711,lamm,organic,581.3922408136987
1711,galtar för avel,organic,0.22808345713341832
1711,suggor för avel,organic,6.671849167181017
1711,"slaktgrisar, 20 kg och däröver",organic,306.36458181271695
1711,"smågrisar, under 20 kg",organic,124.88577331312872
1711,höns,organic,0.0
1711,värpkycklingar,organic,0.0
1711,slaktkycklingar,organic,0.0
1711,kalkoner,organic,0.0
1711,hästar,organic,
1712,kor för mjölkproduktion,organic,385.456936929907
1712,kor för uppfödning av kalvar,organic,1066.7392351106434
1712,"kvigor, tjurar och stutar",organic,1271.47553126669
1712,"kalvar, under 1 år",organic,1072.3523802831173
1712,baggar och tackor,organic,562.5962625539398
1712,lamm,organic,620.0013973616635
1712,galtar för avel,organic,0.8769891960440195
1712,suggor för avel,organic,84.2790798966145
1712,"slaktgrisar, 20 kg och däröver",organic,618.4534084972644
1712,"smågrisar, under 20 kg",organic,357.3258774734684
1712,höns,organic,3910.1821900849936
1712,värpkycklingar,organic,181.3917243654759
1712,slaktkycklingar,organic,0.0
1712,kalkoner,organic,0.0
1712,hästar,organic,
1713,kor för mjölkproduktion,organic,405.0520858469745
1713,kor för uppfödning av kalvar,organic,1221.2164984634505
1713,"kvigor, tjurar och stutar",organic,1084.0158294638236
1713,"kalvar, under 1 år",organic,1004.2245104008296
1713,baggar och tackor,organic,623.0697647897366
1713,lamm,organic,545.6366862450694
1713,galtar för avel,organic,0.3603614132650214
1713,suggor för avel,organic,4.288236335686551
1713,"slaktgrisar, 20 kg och däröver",organic,272.0994053944672
1713,"smågrisar, under 20 kg",organic,34.735623455827564
1713,höns,organic,1097.8776050722997
1713,värpkycklingar,organic,4.146295562428009
1713,slaktkycklingar,organic,0.0
1713,kalkoner,organic,0.0
1713,hästar,organic,
1721,kor för mjölkproduktion,organic,213.6205600553626
1721,kor för uppfödning av kalvar,organic,673.0892804724173
1721,"kvigor, tjurar och stutar",organic,615.981087741013
1721,"kalvar, under 1 år",organic,541.8521915925218
1721,baggar och tackor,organic,437.2433816160921
1721,lamm,organic,419.6424985928706
1721,galtar för avel,organic,0.45930789383501147
1721,suggor för avel,organic,22.341319576475264
1721,"slaktgrisar, 20 kg och däröver",organic,94.68977160994531
1721,"smågrisar, under 20 kg",organic,33.07204894345893
1721,höns,organic,1818.9631430545578
1721,värpkycklingar,organic,21.94438976950381
1721,slaktkycklingar,organic,0.0
1721,kalkoner,organic,0.0
1721,hästar,organic,
1722,kor för mjölkproduktion,organic,449.59388796036603
1722,kor för uppfödning av kalvar,organic,814.2273179394654
1722,"kvigor, tjurar och stutar",organic,942.5495725146368
1722,"kalvar, under 1 år",organic,817.1931431708858
1722,baggar och tackor,organic,311.22568081188285
1722,lamm,organic,335.85546829460026
1722,galtar för avel,organic,1.0398657585516249
1722,suggor för avel,organic,56.95589494386835
1722,"slaktgrisar, 20 kg och däröver",organic,570.3710566147895
1722,"smågrisar, under 20 kg",organic,317.32143214972405
1722,höns,organic,2114.981586799191
1722,värpkycklingar,organic,0.0
1722,slaktkycklingar,organic,0.0
1722,kalkoner,organic,0.0
1722,hästar,organic,
1723,kor för mjölkproduktion,organic,64.33927919548435
1723,kor för uppfödning av kalvar,organic,376.2037505250661
1723,"kvigor, tjurar och stutar",organic,309.939267310977
1723,"kalvar, under 1 år",organic,249.67365568947918
1723,baggar och tackor,organic,427.3565152658121
1723,lamm,organic,382.7624812679908
1723,galtar för avel,organic,0.25649496054218635
1723,suggor för avel,organic,4.595461310252811
1723,"slaktgrisar, 20 kg och däröver",organic,21.955799707762246
1723,"smågrisar, under 20 kg",organic,12.611602995305521
1723,höns,organic,3452.635515631771
1723,värpkycklingar,organic,290.8184252820155
1723,slaktkycklingar,organic,0.0
1723,kalkoner,organic,0.0
1723,hästar,organic,
1724,kor för mjölkproduktion,organic,152.5053292711578
1724,kor för uppfödning av kalvar,organic,492.1619385498797
1724,"kvigor, tjurar och stutar",organic,332.78619038798627
1724,"kalvar, under 1 år",organic,271.774795668716
1724,baggar och tackor,organic,445.88329107289616
1724,lamm,organic,303.0326164337941
1724,galtar för avel,organic,0.23266821416622485
1724,suggor för avel,organic,14.996180325926614
1724,"slaktgrisar, 20 kg och däröver",organic,227.10448729688267
1724,"smågrisar, under 20 kg",organic,26.937396061016017
1724,höns,organic,39.49041558459262
1724,värpkycklingar,organic,0.0
1724,slaktkycklingar,organic,0.0
1724,kalkoner,organic,0.0
1724,hästar,organic,
1811,kor för mjölkproduktion,organic,400.88774507696553
1811,kor för uppfödning av kalvar,organic,562.3409335142708
1811,"kvigor, tjurar och stutar",organic,753.0999624632714
1811,"kalvar, under 1 år",organic,813.2402963991733
1811,baggar och tackor,organic,1035.679159974753
1811,lamm,organic,956.5525583410907
1811,galtar för avel,organic,0.16412396929749642
1811,suggor för avel,organic,14.848408531803761
1811,"slaktgrisar, 20 kg och däröver",organic,62.98468770092287
1811,"smågrisar, under 20 kg",organic,11.609206190206454
1811,höns,organic,74749.79155396466
1811,värpkycklingar,organic,55624.49162256267
1811,slaktkycklingar,organic,260.36448974107094
1811,kalkoner,organic,0.0
1811,hästar,organic,
1812,kor för mjölkproduktion,organic,537.0716676085844
1812,kor för uppfödning av kalvar,organic,837.072589221083
1812,"kvigor, tjurar och stutar",organic,1088.2138050165263
1812,"kalvar, under 1 år",organic,1162.1146130645652
1812,baggar och tackor,organic,940.9961280784954
1812,lamm,organic,976.9259779299571
1812,galtar för avel,organic,0.4684962625996602
1812,suggor för avel,organic,40.01146217074168
1812,"slaktgrisar, 20 kg och däröver",organic,356.7324926286584
1812,"smågrisar, under 20 kg",organic,75.91654888170443
1812,höns,organic,15453.212563498997
1812,värpkycklingar,organic,1411.9834469154089
1812,slaktkycklingar,organic,746.5005593530972
1812,kalkoner,organic,0.0
1812,hästar,organic,
1813,kor för mjölkproduktion,organic,259.6768938297661
1813,kor för uppfödning av kalvar,organic,544.439758496445
1813,"kvigor, tjurar och stutar",organic,605.629118672449
1813,"kalvar, under 1 år",organic,589.0764147007378
1813,baggar och tackor,organic,374.87552091986544
1813,lamm,organic,448.5810491546089
1813,galtar för avel,organic,0.33585066023931004
1813,suggor för avel,organic,32.89687624948809
1813,"slaktgrisar, 20 kg och däröver",organic,210.01089134464732
1813,"smågrisar, under 20 kg",organic,72.09837863419807
1813,höns,organic,12230.737495891042
1813,värpkycklingar,organic,29.580984966908808
1813,slaktkycklingar,organic,70.09031069752075
1813,kalkoner,organic,0.0
1813,hästar,organic,
1821,kor för mjölkproduktion,organic,220.06328824153863
1821,kor för uppfödning av kalvar,organic,572.5368317308302
1821,"kvigor, tjurar och stutar",organic,592.1337398239896
1821,"kalvar, under 1 år",organic,595.9965628651297
1821,baggar och tackor,organic,530.9682875127568
1821,lamm,organic,552.8664269121674
1821,galtar för avel,organic,0.45408950404413634
1821,suggor för avel,organic,41.164592650188176
1821,"slaktgrisar, 20 kg och däröver",organic,222.8925410376623
1821,"smågrisar, under 20 kg",organic,109.66720375865253
1821,höns,organic,15917.246382970103
1821,värpkycklingar,organic,1011.6562795194948
1821,slaktkycklingar,organic,0.5094567563645666
1821,kalkoner,organic,0.0
1821,hästar,organic,
1911,kor för mjölkproduktion,organic,301.86601627777986
1911,kor för uppfödning av kalvar,organic,470.1887093124522
1911,"kvigor, tjurar och stutar",organic,492.3230746907066
1911,"kalvar, under 1 år",organic,621.4326477624192
1911,baggar och tackor,organic,496.6553189426756
1911,lamm,organic,550.1224831208829
1911,galtar för avel,organic,0.9807857960199146
1911,suggor för avel,organic,89.41552459001998
1911,"slaktgrisar, 20 kg och däröver",organic,361.6691106092933
1911,"smågrisar, under 20 kg",organic,140.13887696885257
1911,höns,organic,18628.53834144447
1911,värpkycklingar,organic,0.0
1911,slaktkycklingar,organic,2393.0320748517
1911,kalkoner,organic,0.0
1911,hästar,organic,
1912,kor för mjölkproduktion,organic,270.98526985173714
1912,kor för uppfödning av kalvar,organic,278.33271249315595
1912,"kvigor, tjurar och stutar",organic,388.6380456106439
1912,"kalvar, under 1 år",organic,469.97061230244714
1912,baggar och tackor,organic,265.1109445913622
1912,lamm,organic,283.5213275807945
1912,galtar för avel,organic,0.6594401168492864
1912,suggor för avel,organic,19.393593076675906
1912,"slaktgrisar, 20 kg och däröver",organic,103.44742807559894
1912,"smågrisar, under 20 kg",organic,36.73812171479357
1912,höns,organic,97.89177151627167
1912,värpkycklingar,organic,0.0
1912,slaktkycklingar,organic,13.59284515509565
1912,kalkoner,organic,0.0
1912,hästar,organic,
1921,kor för mjölkproduktion,organic,307.535193114763
1921,kor för uppfödning av kalvar,organic,433.9304359791838
1921,"kvigor, tjurar och stutar",organic,529.7003081512305
1921,"kalvar, under 1 år",organic,776.7780378066565
1921,baggar och tackor,organic,371.83741344213877
1921,lamm,organic,413.30197708680646
1921,galtar för avel,organic,1.4431841827481868
1921,suggor för avel,organic,112.5984742782636
1921,"slaktgrisar, 20 kg och däröver",organic,417.61263144017573
1921,"smågrisar, under 20 kg",organic,178.9427857898307
1921,höns,organic,10329.587117268142
1921,värpkycklingar,organic,3.2706571153822277
1921,slaktkycklingar,organic,26.07683402482611
1921,kalkoner,organic,0.0
1921,hästar,organic,
1922,kor för mjölkproduktion,organic,208.5653278941894
1922,kor för uppfödning av kalvar,organic,271.6723932338815
1922,"kvigor, tjurar och stutar",organic,323.4313150317588
1922,"kalvar, under 1 år",organic,330.21202349491915
1922,baggar och tackor,organic,299.78107529781664
1922,lamm,organic,355.0463474756637
1922,galtar för avel,organic,0.6392556831026505
1922,suggor för avel,organic,25.226559846649497
1922,"slaktgrisar, 20 kg och däröver",organic,34.91993705544025
1922,"smågrisar, under 20 kg",organic,60.7449246535821
1922,höns,organic,2339.6300497348425
1922,värpkycklingar,organic,725.1064395341847
1922,slaktkycklingar,organic,0.06126727141557275
1922,kalkoner,organic,0.0
1922,hästar,organic,
2011,kor för mjölkproduktion,organic,860.1812903935875
2011,kor för uppfödning av kalvar,organic,1382.561880529041
2011,"kvigor, tjurar och stutar",organic,1503.1659425966197
2011,"kalvar, under 1 år",organic,1690.7660381649437
2011,baggar och tackor,organic,1035.769848115032
2011,lamm,organic,989.4745316665966
2011,galtar för avel,organic,0.6054308097127031
2011,suggor för avel,organic,66.60254932177628
2011,"slaktgrisar, 20 kg och däröver",organic,140.99696219826782
2011,"smågrisar, under 20 kg",organic,90.70935379963794
2011,höns,organic,20122.12240483742
2011,värpkycklingar,organic,0.0
2011,slaktkycklingar,organic,0.0
2011,kalkoner,organic,0.0
2011,hästar,organic,
2012,kor för mjölkproduktion,organic,438.6062362881728
2012,kor för uppfödning av kalvar,organic,809.464169832867
2012,"kvigor, tjurar och stutar",organic,728.860245953468
2012,"kalvar, under 1 år",organic,777.1744151697986
2012,baggar och tackor,organic,995.5719084238082
2012,lamm,organic,945.8580507928839
2012,galtar för avel,organic,0.5931462193871387
2012,suggor för avel,organic,5.8489479552816555
2012,"slaktgrisar, 20 kg och däröver",organic,30.818918010257523
2012,"smågrisar, under 20 kg",organic,22.103871822257425
2012,höns,organic,180.64166757555995
2012,värpkycklingar,organic,0.0
2012,slaktkycklingar,organic,0.0
2012,kalkoner,organic,0.0
2012,hästar,organic,
2019,kor för mjölkproduktion,organic,6.18255050638488
2019,kor för uppfödning av kalvar,organic,21.055436604912263
2019,"kvigor, tjurar och stutar",organic,9.649747885485295
2019,"kalvar, under 1 år",organic,12.291521793899637
2019,baggar och tackor,organic,22.860496464308532
2019,lamm,organic,16.77631711524748
2019,galtar för avel,organic,
2019,suggor för avel,organic,
2019,"slaktgrisar, 20 kg och däröver",organic,
2019,"smågrisar, under 20 kg",organic,
2019,höns,organic,
2019,värpkycklingar,organic,0.0
2019,slaktkycklingar,organic,
2019,kalkoner,organic,0.0
2019,hästar,organic,
2111,kor för mjölkproduktion,organic,1108.2810003472575
2111,kor för uppfödning av kalvar,organic,1712.150052095872
2111,"kvigor, tjurar och stutar",organic,2030.6752981892728
2111,"kalvar, under 1 år",organic,2005.6709717953124
2111,baggar och tackor,organic,1269.7782686623984
2111,lamm,organic,1298.5957588211156
2111,galtar för avel,organic,0.6606283569919252
2111,suggor för avel,organic,6.107599690771844
2111,"slaktgrisar, 20 kg och däröver",organic,190.54659264806753
2111,"smågrisar, under 20 kg",organic,62.435268668951004
2111,höns,organic,5534.338079671087
2111,värpkycklingar,organic,0.0
2111,slaktkycklingar,organic,48.583136621493175
2111,kalkoner,organic,0.0
2111,hästar,organic,
2121,kor för mjölkproduktion,organic,473.1954689840366
2121,kor för uppfödning av kalvar,organic,906.3574355616254
2121,"kvigor, tjurar och stutar",organic,1006.2468114831054
2121,"kalvar, under 1 år",organic,1006.7459500087756
2121,baggar och tackor,organic,739.9030947780581
2121,lamm,organic,714.2947773692554
2121,galtar för avel,organic,0.23041429970054048
2121,suggor för avel,organic,1.1627315728149867
2121,"slaktgrisar, 20 kg och däröver",organic,46.06227309495285
2121,"smågrisar, under 20 kg",organic,20.241889100533907
2121,höns,organic,17019.618648172636
2121,värpkycklingar,organic,0.0
2121,slaktkycklingar,organic,38.5956825522496
2121,kalkoner,organic,0.0
2121,hästar,organic,
2122,kor för mjölkproduktion,organic,71.21026906577283
2122,kor för uppfödning av kalvar,organic,322.32061901581835
2122,"kvigor, tjurar och stutar",organic,262.4509211484835
2122,"kalvar, under 1 år",organic,279.6312433987897
2122,baggar och tackor,organic,277.2910263033682
2122,lamm,organic,270.72380649789164
2122,galtar för avel,organic,0.3568689398363642
2122,suggor för avel,organic,0.895004328810694
2122,"slaktgrisar, 20 kg och däröver",organic,1.8093223284204216
2122,"smågrisar, under 20 kg",organic,1.10973290182035
2122,höns,organic,1249.7837304389209
2122,värpkycklingar,organic,0.0
2122,slaktkycklingar,organic,7.866643316810812
2122,kalkoner,organic,0.0
2122,hästar,organic,
2211,kor för mjölkproduktion,organic,315.31321612759683
2211,kor för uppfödning av kalvar,organic,330.3073973759362
2211,"kvigor, tjurar och stutar",organic,400.7737062846176
2211,"kalvar, under 1 år",organic,375.5995970234605
2211,baggar och tackor,organic,228.16106374595898
2211,lamm,organic,184.60582021123997
2211,galtar för avel,organic,0.9190391436807597
2211,suggor för avel,organic,2.31282011062825
2211,"slaktgrisar, 20 kg och däröver",organic,12.886545802720525
2211,"smågrisar, under 20 kg",organic,5.379970149956599
2211,höns,organic,7107.56145065384
2211,värpkycklingar,organic,0.0
2211,slaktkycklingar,organic,0.0
2211,kalkoner,organic,0.0
2211,hästar,organic,
2212,kor för mjölkproduktion,organic,470.71266512596253
2212,kor för uppfödning av kalvar,organic,479.1693068785488
2212,"kvigor, tjurar och stutar",organic,567.9420240406004
2212,"kalvar, under 1 år",organic,553.8971363250738
2212,baggar och tackor,organic,355.13260077026257
2212,lamm,organic,307.45722637064375
2212,galtar för avel,organic,1.4725155585906706
2212,suggor för avel,organic,21.61185651467245
2212,"slaktgrisar, 20 kg och däröver",organic,55.07646583309205
2212,"smågrisar, under 20 kg",organic,20.06995317860265
2212,höns,organic,7593.819356151906
2212,värpkycklingar,organic,0.0
2212,slaktkycklingar,organic,0.0
2212,kalkoner,organic,0.0
2212,hästar,organic,
2221,kor för mjölkproduktion,organic,475.26651815261823
2221,kor för uppfödning av kalvar,organic,625.4513595571607
2221,"kvigor, tjurar och stutar",organic,745.6225783005693
2221,"kalvar, under 1 år",organic,729.6113793104456
2221,baggar och tackor,organic,351.6405011804357
2221,lamm,organic,284.48368433617173
2221,galtar för avel,organic,0.6305970788836981
2221,suggor för avel,organic,17.74363324429942
2221,"slaktgrisar, 20 kg och däröver",organic,125.77087919555562
2221,"smågrisar, under 20 kg",organic,52.70326200609268
2221,höns,organic,14.684996186862133
2221,värpkycklingar,organic,0.0
2221,slaktkycklingar,organic,7.444119358831162
2221,kalkoner,organic,0.0
2221,hästar,organic,
2311,kor för mjölkproduktion,organic,870.6359443930484
2311,kor för uppfödning av kalvar,organic,1124.082130212774
2311,"kvigor, tjurar och stutar",organic,1280.4689791200053
2311,"kalvar, under 1 år",organic,1255.9510959482252
2311,baggar och tackor,organic,686.3675345922579
2311,lamm,organic,562.3485391422844
2311,galtar för avel,organic,0.4521603570206883
2311,suggor för avel,organic,3.7501787673326827
2311,"slaktgrisar, 20 kg och däröver",organic,41.648861471381174
2311,"smågrisar, under 20 kg",organic,6.85568429395809
2311,höns,organic,3703.5589227561372
2311,värpkycklingar,organic,0.0
2311,slaktkycklingar,organic,0.0
2311,kalkoner,organic,0.0
2311,hästar,organic,
2312,kor för mjölkproduktion,organic,452.0193755584744
2312,kor för uppfödning av kalvar,organic,600.4009848995264
2312,"kvigor, tjurar och stutar",organic,718.9631414427455
2312,"kalvar, under 1 år",organic,702.097108150293
2312,baggar och tackor,organic,492.1115955866527
2312,lamm,organic,426.6617575364723
2312,galtar för avel,organic,1.239072944007557
2312,suggor för avel,organic,5.207179032454497
2312,"slaktgrisar, 20 kg och däröver",organic,35.0565214040648
2312,"smågrisar, under 20 kg",organic,11.245482642124387
2312,höns,organic,4527.763730069073
2312,värpkycklingar,organic,0.0
2312,slaktkycklingar,organic,0.0
2312,kalkoner,organic,0.0
2312,hästar,organic,
2319,kor för mjölkproduktion,organic,166.13291284906495
2319,kor för uppfödning av kalvar,organic,314.1719693609578
2319,"kvigor, tjurar och stutar",organic,267.488094482311
2319,"kalvar, under 1 år",organic,277.54570415831625
2319,baggar och tackor,organic,224.77283343778637
2319,lamm,organic,184.1663718926641
2319,galtar för avel,organic,0.29008966412316955
2319,suggor för avel,organic,2.2492376984711546
2319,"slaktgrisar, 20 kg och däröver",organic,22.838523303875434
2319,"smågrisar, under 20 kg",organic,4.628520504579963
2319,höns,organic,1077.6012732284494
2319,värpkycklingar,organic,0.0
2319,slaktkycklingar,organic,0.0
2319,kalkoner,organic,0.0
2319,hästar,organic,
2331,kor för mjölkproduktion,organic,153.412567222457
2331,kor för uppfödning av kalvar,organic,368.96989985525096
2331,"kvigor, tjurar och stutar",organic,289.58854958236765
2331,"kalvar, under 1 år",organic,310.1093414896792
2331,baggar och tackor,organic,220.03873587065007
2331,lamm,organic,191.95465267560112
2331,galtar för avel,organic,0.06377928914891634
2331,suggor för avel,organic,0.3291864755380119
2331,"slaktgrisar, 20 kg och däröver",organic,15.384912892371652
2331,"smågrisar, under 20 kg",organic,5.611014220302446
2331,höns,organic,314.102391349728
2331,värpkycklingar,organic,0.0
2331,slaktkycklingar,organic,4.316286462608488
2331,kalkoner,organic,0.0
2331,hästar,organic,
2411,kor för mjölkproduktion,organic,318.179207588227
2411,kor för uppfödning av kalvar,organic,92.23081861661437
2411,"kvigor, tjurar och stutar",organic,359.2672870826743
2411,"kalvar, under 1 år",organic,320.37156859890223
