f_species,f_breed,f_prod_system,f_region,x0_animals
horses,riding horses,organic,2414,0.0
horses,riding horses,organic,2415,0.0
horses,riding horses,organic,2419,0.0
horses,riding horses,organic,2511,0.0
horses,riding horses,organic,2512,0.0
horses,riding horses,organic,2519,0.0
horses,riding horses,organic,2521,0.0
horses,trotters and racehorses,conventional,111,4111.125724398172
horses,trotters and racehorses,conventional,112,2083.665579375326
horses,trotters and racehorses,conventional,311,1139.538568715402
horses,trotters and racehorses,conventional,312,465.02221590017376
horses,trotters and racehorses,conventional,321,2120.6739638373333
horses,trotters and racehorses,conventional,322,305.9899522883035
horses,trotters and racehorses,conventional,411,478.6566755097802
horses,trotters and racehorses,conventional,421,824.392718817408
horses,trotters and racehorses,conventional,422,388.77247597422615
horses,trotters and racehorses,conventional,431,799.8628657568162
horses,trotters and racehorses,conventional,511,369.9781120204234
horses,trotters and racehorses,conventional,512,412.05419247128964
horses,trotters and racehorses,conventional,513,460.02031613285254
horses,trotters and racehorses,conventional,514,918.4715726566378
horses,trotters and racehorses,conventional,515,1051.0732949567764
horses,trotters and racehorses,conventional,521,549.768650046206
horses,trotters and racehorses,conventional,611,967.9255924174884
horses,trotters and racehorses,conventional,612,1238.8954068939377
horses,trotters and racehorses,conventional,621,1011.0968400208017
horses,trotters and racehorses,conventional,622,1807.4210165347197
horses,trotters and racehorses,conventional,711,1506.3984395398336
horses,trotters and racehorses,conventional,731,1207.629694530336
horses,trotters and racehorses,conventional,811,1090.3993109348635
horses,trotters and racehorses,conventional,812,450.50881734706644
horses,trotters and racehorses,conventional,813,355.5047037357697
horses,trotters and racehorses,conventional,814,603.3621056597406
horses,trotters and racehorses,conventional,821,866.0343538935102
horses,trotters and racehorses,conventional,831,1591.3909181006904
horses,trotters and racehorses,conventional,911,370.128087183363
horses,trotters and racehorses,conventional,912,745.6995542642072
horses,trotters and racehorses,conventional,913,418.1723585524299
horses,trotters and racehorses,conventional,1011,1343.9415871142983
horses,trotters and racehorses,conventional,1111,1026.9923353780107
horses,trotters and racehorses,conventional,1112,949.1381045686227
horses,trotters and racehorses,conventional,1121,866.0240353229032
horses,trotters and racehorses,conventional,1122,1168.8014189836915
horses,trotters and racehorses,conventional,1123,1112.8373194149713
horses,trotters and racehorses,conventional,1124,1117.2243526958498
horses,trotters and racehorses,conventional,1131,953.2047135531451
horses,trotters and racehorses,conventional,1211,743.8417117882439
horses,trotters and racehorses,conventional,1212,584.077091668108
horses,trotters and racehorses,conventional,1213,1375.9836262494434
horses,trotters and racehorses,conventional,1214,921.4970144621304
horses,trotters and racehorses,conventional,1215,1970.528405337087
horses,trotters and racehorses,conventional,1216,815.9729687490344
horses,trotters and racehorses,conventional,1221,1027.5141929937217
horses,trotters and racehorses,conventional,1222,689.4955325892969
horses,trotters and racehorses,conventional,1311,1165.607292377609
horses,trotters and racehorses,conventional,1321,1419.7898346781433
horses,trotters and racehorses,conventional,1322,600.9219205335964
horses,trotters and racehorses,conventional,1331,1782.6840350972473
horses,trotters and racehorses,conventional,1411,1342.9364711203318
horses,trotters and racehorses,conventional,1412,907.7781974755566
horses,trotters and racehorses,conventional,1421,1425.4105949235507
horses,trotters and racehorses,conventional,1511,1988.4360807533294
horses,trotters and racehorses,conventional,1512,643.2714514695982
horses,trotters and racehorses,conventional,1521,1480.0540292919325
horses,trotters and racehorses,conventional,1522,432.36865044813993
horses,trotters and racehorses,conventional,1611,651.3136773302666
horses,trotters and racehorses,conventional,1612,667.6462428448862
horses,trotters and racehorses,conventional,1613,700.0735664233296
horses,trotters and racehorses,conventional,1614,506.05947080813394
horses,trotters and racehorses,conventional,1615,412.6734585173779
horses,trotters and racehorses,conventional,1616,557.1008751933103
horses,trotters and racehorses,conventional,1617,281.9971861050274
horses,trotters and racehorses,conventional,1621,1186.812087188766
horses,trotters and racehorses,conventional,1622,817.7615561114434
horses,trotters and racehorses,conventional,1623,536.9711359247041
horses,trotters and racehorses,conventional,1711,691.8515966911779
horses,trotters and racehorses,conventional,1712,733.819540308604
horses,trotters and racehorses,conventional,1713,617.2624081719426
horses,trotters and racehorses,conventional,1721,419.1065313569702
horses,trotters and racehorses,conventional,1722,485.69645893204415
horses,trotters and racehorses,conventional,1723,359.9033780303957
horses,trotters and racehorses,conventional,1724,446.2134091482445
horses,trotters and racehorses,conventional,1811,579.8339119340362
horses,trotters and racehorses,conventional,1812,1225.507819626764
horses,trotters and racehorses,conventional,1813,588.5276276117507
horses,trotters and racehorses,conventional,1821,693.2987855088456
horses,trotters and racehorses,conventional,1911,897.7307485855946
horses,trotters and racehorses,conventional,1912,766.3985333790534
horses,trotters and racehorses,conventional,1921,916.8301506168966
horses,trotters and racehorses,conventional,1922,691.8535021447428
horses,trotters and racehorses,conventional,2011,2689.48155192528
horses,trotters and racehorses,conventional,2012,1733.5090556663731
horses,trotters and racehorses,conventional,2019,69.74366837612565
horses,trotters and racehorses,conventional,2111,1329.1382386048904
horses,trotters and racehorses,conventional,2121,1283.53533710052
horses,trotters and racehorses,conventional,2122,361.0476633639726
horses,trotters and racehorses,conventional,2211,517.6560491305424
horses,trotters and racehorses,conventional,2212,684.349935492835
horses,trotters and racehorses,conventional,2221,891.9770897992524
horses,trotters and racehorses,conventional,2311,898.2621858920894
horses,trotters and racehorses,conventional,2312,576.7405795507315
horses,trotters and racehorses,conventional,2319,178.66877581940764
horses,trotters and racehorses,conventional,2331,211.77891175778117
horses,trotters and racehorses,conventional,2411,916.357356220142
horses,trotters and racehorses,conventional,2412,277.68117754099706
horses,trotters and racehorses,conventional,2413,602.0223248976241
horses,trotters and racehorses,conventional,2414,470.70621339465464
horses,trotters and racehorses,conventional,2415,216.52594073273653
horses,trotters and racehorses,conventional,2419,29.37926146328371
horses,trotters and racehorses,conventional,2511,943.8354060502845
horses,trotters and racehorses,conventional,2512,402.7448085736128
horses,trotters and racehorses,conventional,2519,55.239941246109694
horses,trotters and racehorses,conventional,2521,91.40782140296942
horses,trotters and racehorses,organic,111,0.0
horses,trotters and racehorses,organic,112,0.0
horses,trotters and racehorses,organic,311,0.0
horses,trotters and racehorses,organic,312,0.0
horses,trotters and racehorses,organic,321,0.0
horses,trotters and racehorses,organic,322,0.0
horses,trotters and racehorses,organic,411,0.0
horses,trotters and racehorses,organic,421,0.0
horses,trotters and racehorses,organic,422,0.0
horses,trotters and racehorses,organic,431,0.0
horses,trotters and racehorses,organic,511,0.0
horses,trotters and racehorses,organic,512,0.0
horses,trotters and racehorses,organic,513,0.0
horses,trotters and racehorses,organic,514,0.0
horses,trotters and racehorses,organic,515,0.0
horses,trotters and racehorses,organic,521,0.0
horses,trotters and racehorses,organic,611,0.0
horses,trotters and racehorses,organic,612,0.0
horses,trotters and racehorses,organic,621,0.0
horses,trotters and racehorses,organic,622,0.0
horses,trotters and racehorses,organic,711,0.0
horses,trotters and racehorses,organic,731,0.0
horses,trotters and racehorses,organic,811,0.0
horses,trotters and racehorses,organic,812,0.0
horses,trotters and racehorses,organic,813,0.0
horses,trotters and racehorses,organic,814,0.0
horses,trotters and racehorses,organic,821,0.0
horses,trotters and racehorses,organic,831,0.0
horses,trotters and racehorses,organic,911,0.0
horses,trotters and racehorses,organic,912,0.0
horses,trotters and racehorses,organic,913,0.0
horses,trotters and racehorses,organic,1011,0.0
horses,trotters and racehorses,organic,1111,0.0
horses,trotters and racehorses,organic,1112,0.0
horses,trotters and racehorses,organic,1121,0.0
horses,trotters and racehorses,organic,1122,0.0
horses,trotters and racehorses,organic,1123,0.0
horses,trotters and racehorses,organic,1124,0.0
horses,trotters and racehorses,organic,1131,0.0
horses,trotters and racehorses,organic,1211,0.0
horses,trotters and racehorses,organic,1212,0.0
horses,trotters and racehorses,organic,1213,0.0
horses,trotters and racehorses,organic,1214,0.0
horses,trotters and racehorses,organic,1215,0.0
horses,trotters and racehorses,organic,1216,0.0
horses,trotters and racehorses,organic,1221,0.0
horses,trotters and racehorses,organic,1222,0.0
horses,trotters and racehorses,organic,1311,0.0
horses,trotters and racehorses,organic,1321,0.0
horses,trotters and racehorses,organic,1322,0.0
horses,trotters and racehorses,organic,1331,0.0
horses,trotters and racehorses,organic,1411,0.0
horses,trotters and racehorses,organic,1412,0.0
horses,trotters and racehorses,organic,1421,0.0
horses,trotters and racehorses,organic,1511,0.0
horses,trotters and racehorses,organic,1512,0.0
horses,trotters and racehorses,organic,1521,0.0
horses,trotters and racehorses,organic,1522,0.0
horses,trotters and racehorses,organic,1611,0.0
horses,trotters and racehorses,organic,1612,0.0
horses,trotters and racehorses,organic,1613,0.0
horses,trotters and racehorses,organic,1614,0.0
horses,trotters and racehorses,organic,1615,0.0
horses,trotters and racehorses,organic,1616,0.0
horses,trotters and racehorses,organic,1617,0.0
horses,trotters and racehorses,organic,1621,0.0
horses,trotters and racehorses,organic,1622,0.0
horses,trotters and racehorses,organic,1623,0.0
horses,trotters and racehorses,organic,1711,0.0
horses,trotters and racehorses,organic,1712,0.0
horses,trotters and racehorses,organic,1713,0.0
horses,trotters and racehorses,organic,1721,0.0
horses,trotters and racehorses,organic,1722,0.0
horses,trotters and racehorses,organic,1723,0.0
horses,trotters and racehorses,organic,1724,0.0
horses,trotters and racehorses,organic,1811,0.0
horses,trotters and racehorses,organic,1812,0.0
horses,trotters and racehorses,organic,1813,0.0
horses,trotters and racehorses,organic,1821,0.0
horses,trotters and racehorses,organic,1911,0.0
horses,trotters and racehorses,organic,1912,0.0
horses,trotters and racehorses,organic,1921,0.0
horses,trotters and racehorses,organic,1922,0.0
horses,trotters and racehorses,organic,2011,0.0
horses,trotters and racehorses,organic,2012,0.0
horses,trotters and racehorses,organic,2019,0.0
horses,trotters and racehorses,organic,2111,0.0
horses,trotters and racehorses,organic,2121,0.0
horses,trotters and racehorses,organic,2122,0.0
horses,trotters and racehorses,organic,2211,0.0
horses,trotters and racehorses,organic,2212,0.0
horses,trotters and racehorses,organic,2221,0.0
horses,trotters and racehorses,organic,2311,0.0
horses,trotters and racehorses,organic,2312,0.0
horses,trotters and racehorses,organic,2319,0.0
horses,trotters and racehorses,organic,2331,0.0
horses,trotters and racehorses,organic,2411,0.0
horses,trotters and racehorses,organic,2412,0.0
horses,trotters and racehorses,organic,2413,0.0
horses,trotters and racehorses,organic,2414,0.0
horses,trotters and racehorses,organic,2415,0.0
horses,trotters and racehorses,organic,2419,0.0
horses,trotters and racehorses,organic,2511,0.0
horses,trotters and racehorses,organic,2512,0.0
horses,trotters and racehorses,organic,2519,0.0
horses,trotters and racehorses,organic,2521,0.0
